시간,수요량,year,day_of_year
6,644.551,19,354
7,673.571,19,354
8,717.798,19,354
9,756.167,19,354
10,734.813,19,354
11,714.493,19,354
12,693.278,19,354
13,673.396,19,354
14,698.876,19,354
15,724.959,19,354
16,745.104,19,354
17,772.682,19,354
18,808.856,19,354
19,806.453,19,354
20,786.633,19,354
21,769.796,19,354
22,748.225,19,354
23,741.85,19,354
24,737.144,19,354
1,699.762,19,355
2,667.223,19,355
3,639.866,19,355
4,625.371,19,355
5,626.033,19,355
6,636.467,19,355
7,666.873,19,355
8,679.616,19,355
9,706.284,19,355
10,719.739,19,355
11,735.94,19,355
12,718.002,19,355
13,702.153,19,355
14,686.834,19,355
15,673.15,19,355
16,672.705,19,355
17,705.96,19,355
18,760.151,19,355
19,775.006,19,355
20,768.74,19,355
21,759.758,19,355
22,733.265,19,355
23,718.685,19,355
24,710.84,19,355
1,662.031,19,356
2,623.468,19,356
3,600.86,19,356
4,590.61,19,356
5,594.069,19,356
6,606.272,19,356
7,626.159,19,356
8,641.309,19,356
9,673.188,19,356
10,696.184,19,356
11,710.842,19,356
12,705.82,19,356
13,695.095,19,356
14,654.254,19,356
15,649.033,19,356
16,637.264,19,356
17,661.328,19,356
18,731.736,19,356
19,769.561,19,356
20,769.278,19,356
21,760.72,19,356
22,744.109,19,356
23,733.847,19,356
24,727.918,19,356
1,688.468,19,357
2,652.685,19,357
3,630.327,19,357
4,621.729,19,357
5,622.048,19,357
6,640.175,19,357
7,672.866,19,357
8,716.364,19,357
9,740.488,19,357
10,730.374,19,357
11,731.4,19,357
12,726.715,19,357
13,689.742,19,357
14,689.155,19,357
15,695.906,19,357
16,700.132,19,357
17,734.69,19,357
18,795.066,19,357
19,816.982,19,357
20,810.781,19,357
21,793.622,19,357
22,762.568,19,357
23,743.42,19,357
24,728.131,19,357
1,672.31,19,358
2,640.849,19,358
3,621.97,19,358
4,608.058,19,358
5,609.249,19,358
6,628.568,19,358
7,656.296,19,358
8,699.395,19,358
9,764.522,19,358
10,764.096,19,358
11,722.411,19,358
12,708.584,19,358
13,654.021,19,358
14,649.692,19,358
15,650.575,19,358
16,661.482,19,358
17,696.211,19,358
18,768.637,19,358
19,812.868,19,358
20,805.464,19,358
21,782.967,19,358
22,761.019,19,358
23,749.335,19,358
24,745.847,19,358
1,700.948,19,359
2,663.153,19,359
3,637.912,19,359
4,623.959,19,359
5,624.788,19,359
6,632.36,19,359
7,634.569,19,359
8,642.699,19,359
9,665.966,19,359
10,674.664,19,359
11,676.677,19,359
12,673.44,19,359
13,637.422,19,359
14,617.86,19,359
15,614.616,19,359
16,634.618,19,359
17,669.0,19,359
18,706.46,19,359
19,727.046,19,359
20,730.653,19,359
21,722.413,19,359
22,702.398,19,359
23,696.433,19,359
24,683.823,19,359
1,636.716,19,360
2,604.237,19,360
3,580.536,19,360
4,571.219,19,360
5,571.344,19,360
6,587.631,19,360
7,618.329,19,360
8,662.379,19,360
9,728.046,19,360
10,776.367,19,360
11,790.267,19,360
12,793.49,19,360
13,742.947,19,360
14,767.092,19,360
15,791.928,19,360
16,779.458,19,360
17,774.647,19,360
18,823.717,19,360
19,823.768,19,360
20,812.574,19,360
21,790.666,19,360
22,770.047,19,360
23,754.28,19,360
24,750.88,19,360
1,706.857,19,361
2,671.421,19,361
3,644.77,19,361
4,634.818,19,361
5,637.515,19,361
6,656.812,19,361
7,686.392,19,361
8,731.063,19,361
9,795.696,19,361
10,809.465,19,361
11,800.462,19,361
12,781.109,19,361
13,748.671,19,361
14,758.106,19,361
15,756.266,19,361
16,751.844,19,361
17,781.158,19,361
18,836.363,19,361
19,846.497,19,361
20,826.125,19,361
21,801.336,19,361
22,779.953,19,361
23,761.377,19,361
24,751.554,19,361
1,707.089,19,362
2,671.322,19,362
3,646.971,19,362
4,636.556,19,362
5,646.118,19,362
6,668.443,19,362
7,694.446,19,362
8,716.874,19,362
9,715.785,19,362
10,668.896,19,362
11,663.685,19,362
12,647.031,19,362
13,619.311,19,362
14,628.958,19,362
15,622.347,19,362
16,627.404,19,362
17,663.889,19,362
18,751.822,19,362
19,802.686,19,362
20,801.624,19,362
21,788.998,19,362
22,761.285,19,362
23,746.444,19,362
24,734.311,19,362
1,700.091,19,363
2,658.86,19,363
3,621.457,19,363
4,603.028,19,363
5,602.213,19,363
6,610.756,19,363
7,625.604,19,363
8,636.258,19,363
9,665.263,19,363
10,701.597,19,363
11,717.783,19,363
12,713.589,19,363
13,706.958,19,363
14,713.44,19,363
15,709.1,19,363
16,706.508,19,363
17,715.668,19,363
18,728.069,19,363
19,729.444,19,363
20,718.067,19,363
21,705.568,19,363
22,689.324,19,363
23,678.918,19,363
24,673.001,19,363
1,628.9,19,364
2,594.01,19,364
3,578.263,19,364
4,574.566,19,364
5,576.81,19,364
6,595.223,19,364
7,628.897,19,364
8,676.621,19,364
9,720.927,19,364
10,735.02,19,364
11,722.546,19,364
12,704.828,19,364
13,675.45,19,364
14,693.649,19,364
15,690.323,19,364
16,692.199,19,364
17,720.852,19,364
18,758.301,19,364
19,776.516,19,364
20,775.367,19,364
21,770.163,19,364
22,757.364,19,364
23,750.582,19,364
24,747.513,19,364
1,683.91,19,365
2,655.593,19,365
3,639.947,19,365
4,637.155,19,365
5,640.767,19,365
6,665.387,19,365
7,697.431,19,365
8,749.594,19,365
9,816.536,19,365
10,830.085,19,365
11,804.935,19,365
12,778.204,19,365
13,735.762,19,365
14,745.129,19,365
15,736.909,19,365
16,748.574,19,365
17,800.207,19,365
18,868.176,19,365
19,900.085,19,365
20,888.138,19,365
21,865.269,19,365
22,829.338,19,365
23,798.662,19,365
24,786.251,19,365
1,748.185,20,1
2,712.391,20,1
3,679.068,20,1
4,665.567,20,1
5,663.044,20,1
6,675.562,20,1
7,685.71,20,1
8,686.043,20,1
9,698.51,20,1
10,681.516,20,1
11,641.421,20,1
12,616.249,20,1
13,605.606,20,1
14,601.902,20,1
15,604.457,20,1
16,617.529,20,1
17,655.684,20,1
18,737.998,20,1
19,781.527,20,1
20,787.732,20,1
21,770.692,20,1
22,744.975,20,1
23,726.314,20,1
24,715.492,20,1
1,668.403,20,2
2,643.087,20,2
3,630.489,20,2
4,618.152,20,2
5,604.327,20,2
6,618.437,20,2
7,656.19,20,2
8,706.194,20,2
9,751.425,20,2
10,746.092,20,2
11,742.546,20,2
12,744.018,20,2
13,722.032,20,2
14,730.255,20,2
15,722.722,20,2
16,719.034,20,2
17,736.869,20,2
18,776.202,20,2
19,808.57,20,2
20,804.961,20,2
21,784.238,20,2
22,758.725,20,2
23,743.769,20,2
24,740.567,20,2
1,689.778,20,3
2,650.029,20,3
3,616.688,20,3
4,594.246,20,3
5,597.032,20,3
6,627.758,20,3
7,663.907,20,3
8,709.518,20,3
9,740.576,20,3
10,735.943,20,3
11,719.885,20,3
12,690.999,20,3
13,654.816,20,3
14,669.278,20,3
15,666.009,20,3
16,667.123,20,3
17,693.949,20,3
18,762.515,20,3
19,793.719,20,3
20,788.716,20,3
21,762.169,20,3
22,749.423,20,3
23,734.454,20,3
24,720.507,20,3
1,719.805,20,4
2,687.483,20,4
3,663.068,20,4
4,649.657,20,4
5,654.173,20,4
6,668.594,20,4
7,691.831,20,4
8,709.636,20,4
9,703.298,20,4
10,647.272,20,4
11,627.532,20,4
12,606.367,20,4
13,575.215,20,4
14,573.072,20,4
15,582.631,20,4
16,597.711,20,4
17,642.27,20,4
18,736.877,20,4
19,805.018,20,4
20,807.924,20,4
21,794.649,20,4
22,771.738,20,4
23,756.065,20,4
24,752.084,20,4
1,703.664,20,5
2,670.086,20,5
3,648.774,20,5
4,642.516,20,5
5,647.694,20,5
6,663.222,20,5
7,684.845,20,5
8,698.703,20,5
9,673.415,20,5
10,601.439,20,5
11,582.078,20,5
12,567.696,20,5
13,559.997,20,5
14,573.062,20,5
15,588.951,20,5
16,601.305,20,5
17,637.311,20,5
18,708.053,20,5
19,753.282,20,5
20,752.556,20,5
21,739.395,20,5
22,719.462,20,5
23,703.86,20,5
24,691.687,20,5
1,641.674,20,6
2,603.536,20,6
3,576.767,20,6
4,564.756,20,6
5,566.392,20,6
6,584.548,20,6
7,616.215,20,6
8,655.023,20,6
9,717.267,20,6
10,738.123,20,6
11,720.169,20,6
12,708.304,20,6
13,687.639,20,6
14,715.057,20,6
15,727.436,20,6
16,740.045,20,6
17,750.497,20,6
18,757.71,20,6
19,758.083,20,6
20,738.351,20,6
21,711.399,20,6
22,680.05,20,6
23,655.394,20,6
24,643.597,20,6
1,609.629,20,7
2,574.665,20,7
3,551.456,20,7
4,540.193,20,7
5,543.271,20,7
6,558.274,20,7
7,588.298,20,7
8,623.341,20,7
9,675.826,20,7
10,703.737,20,7
11,690.194,20,7
12,669.945,20,7
13,645.606,20,7
14,651.444,20,7
15,645.016,20,7
16,659.457,20,7
17,679.63,20,7
18,708.249,20,7
19,732.019,20,7
20,731.256,20,7
21,723.786,20,7
22,701.005,20,7
23,697.542,20,7
24,695.917,20,7
1,656.963,20,8
2,631.899,20,8
3,612.201,20,8
4,609.488,20,8
5,621.337,20,8
6,644.102,20,8
7,674.376,20,8
8,711.35,20,8
9,775.821,20,8
10,784.534,20,8
11,741.919,20,8
12,730.839,20,8
13,711.531,20,8
14,736.108,20,8
15,742.785,20,8
16,748.524,20,8
17,780.863,20,8
18,843.091,20,8
19,869.797,20,8
20,855.012,20,8
21,832.631,20,8
22,801.562,20,8
23,783.451,20,8
24,763.644,20,8
1,720.381,20,9
2,686.949,20,9
3,660.992,20,9
4,647.794,20,9
5,642.713,20,9
6,656.783,20,9
7,685.105,20,9
8,727.699,20,9
9,786.164,20,9
10,813.697,20,9
11,774.452,20,9
12,748.748,20,9
13,728.087,20,9
14,736.818,20,9
15,744.532,20,9
16,761.13,20,9
17,789.326,20,9
18,833.281,20,9
19,845.398,20,9
20,833.539,20,9
21,816.223,20,9
22,789.302,20,9
23,774.759,20,9
24,763.473,20,9
1,743.74,20,10
2,709.269,20,10
3,682.948,20,10
4,674.959,20,10
5,677.828,20,10
6,694.938,20,10
7,725.447,20,10
8,764.946,20,10
9,787.223,20,10
10,718.678,20,10
11,680.749,20,10
12,649.911,20,10
13,627.209,20,10
14,634.197,20,10
15,640.487,20,10
16,653.755,20,10
17,711.665,20,10
18,781.135,20,10
19,819.947,20,10
20,810.395,20,10
21,793.423,20,10
22,771.925,20,10
23,761.274,20,10
24,750.101,20,10
1,702.007,20,11
2,663.323,20,11
3,633.535,20,11
4,620.095,20,11
5,628.127,20,11
6,647.016,20,11
7,669.738,20,11
8,694.439,20,11
9,731.721,20,11
10,733.219,20,11
11,700.806,20,11
12,708.813,20,11
13,725.915,20,11
14,719.285,20,11
15,698.075,20,11
16,713.271,20,11
17,744.461,20,11
18,791.105,20,11
19,813.638,20,11
20,805.181,20,11
21,791.038,20,11
22,771.513,20,11
23,757.367,20,11
24,755.48,20,11
1,716.203,20,12
2,679.503,20,12
3,654.867,20,12
4,644.267,20,12
5,651.177,20,12
6,665.489,20,12
7,681.266,20,12
8,696.891,20,12
9,712.092,20,12
10,679.47,20,12
11,658.089,20,12
12,650.265,20,12
13,639.724,20,12
14,650.833,20,12
15,637.936,20,12
16,644.217,20,12
17,690.704,20,12
18,777.92,20,12
19,834.584,20,12
20,834.857,20,12
21,827.791,20,12
22,806.992,20,12
23,792.519,20,12
24,787.475,20,12
1,733.426,20,13
2,696.269,20,13
3,672.407,20,13
4,659.331,20,13
5,661.325,20,13
6,681.589,20,13
7,708.152,20,13
8,755.594,20,13
9,806.259,20,13
10,777.415,20,13
11,754.198,20,13
12,726.683,20,13
13,705.627,20,13
14,719.441,20,13
15,715.738,20,13
16,721.775,20,13
17,768.088,20,13
18,842.996,20,13
19,866.683,20,13
20,853.552,20,13
21,841.536,20,13
22,821.052,20,13
23,801.796,20,13
24,783.509,20,13
1,739.363,20,14
2,699.568,20,14
3,676.003,20,14
4,665.603,20,14
5,664.745,20,14
6,686.081,20,14
7,718.922,20,14
8,770.228,20,14
9,861.596,20,14
10,922.02,20,14
11,937.322,20,14
12,920.453,20,14
13,893.928,20,14
14,875.577,20,14
15,822.258,20,14
16,811.695,20,14
17,822.221,20,14
18,892.604,20,14
19,935.444,20,14
20,925.269,20,14
21,901.491,20,14
22,875.357,20,14
23,854.365,20,14
24,846.015,20,14
1,795.208,20,15
2,750.074,20,15
3,730.196,20,15
4,697.163,20,15
5,691.263,20,15
6,710.305,20,15
7,751.517,20,15
8,801.408,20,15
9,839.352,20,15
10,798.55,20,15
11,782.223,20,15
12,769.145,20,15
13,740.383,20,15
14,745.394,20,15
15,757.15,20,15
16,782.466,20,15
17,820.593,20,15
18,888.001,20,15
19,916.77,20,15
20,904.08,20,15
21,884.732,20,15
22,852.3,20,15
23,827.064,20,15
24,811.545,20,15
1,761.655,20,16
2,717.926,20,16
3,691.133,20,16
4,678.547,20,16
5,679.962,20,16
6,698.54,20,16
7,725.835,20,16
8,768.665,20,16
9,839.849,20,16
10,867.443,20,16
11,828.235,20,16
12,765.852,20,16
13,729.321,20,16
14,728.671,20,16
15,726.09,20,16
16,741.369,20,16
17,779.989,20,16
18,847.932,20,16
19,889.802,20,16
20,884.282,20,16
21,858.213,20,16
22,824.751,20,16
23,801.378,20,16
24,793.983,20,16
1,736.042,20,17
2,693.88,20,17
3,665.502,20,17
4,653.704,20,17
5,656.08,20,17
6,672.134,20,17
7,704.017,20,17
8,747.241,20,17
9,795.703,20,17
10,777.643,20,17
11,742.808,20,17
12,720.127,20,17
13,680.706,20,17
14,693.958,20,17
15,695.258,20,17
16,713.736,20,17
17,763.865,20,17
18,846.3,20,17
19,894.092,20,17
20,885.965,20,17
21,872.312,20,17
22,847.192,20,17
23,829.719,20,17
24,824.614,20,17
1,777.879,20,18
2,736.027,20,18
3,711.456,20,18
4,699.55,20,18
5,700.479,20,18
6,718.045,20,18
7,741.456,20,18
8,766.871,20,18
9,761.398,20,18
10,701.977,20,18
11,692.051,20,18
12,682.356,20,18
13,658.002,20,18
14,657.549,20,18
15,660.76,20,18
16,670.51,20,18
17,712.791,20,18
18,799.772,20,18
19,856.355,20,18
20,854.863,20,18
21,837.003,20,18
22,817.675,20,18
23,804.336,20,18
24,795.627,20,18
1,763.195,20,19
2,730.412,20,19
3,706.658,20,19
4,684.81,20,19
5,686.068,20,19
6,694.534,20,19
7,704.212,20,19
8,717.472,20,19
9,721.982,20,19
10,696.781,20,19
11,678.905,20,19
12,665.887,20,19
13,674.253,20,19
14,690.156,20,19
15,708.372,20,19
16,727.405,20,19
17,736.488,20,19
18,783.479,20,19
19,834.59,20,19
20,837.197,20,19
21,821.076,20,19
22,791.759,20,19
23,770.22,20,19
24,759.074,20,19
1,715.455,20,20
2,686.179,20,20
3,663.694,20,20
4,655.277,20,20
5,661.382,20,20
6,678.003,20,20
7,711.48,20,20
8,762.054,20,20
9,814.629,20,20
10,786.438,20,20
11,753.041,20,20
12,716.683,20,20
13,670.048,20,20
14,687.375,20,20
15,698.993,20,20
16,705.744,20,20
17,746.478,20,20
18,833.985,20,20
19,890.099,20,20
20,891.637,20,20
21,879.01,20,20
22,845.71,20,20
23,828.651,20,20
24,817.426,20,20
1,759.787,20,21
2,723.215,20,21
3,703.179,20,21
4,696.435,20,21
5,700.143,20,21
6,717.978,20,21
7,750.211,20,21
8,799.511,20,21
9,818.93,20,21
10,747.839,20,21
11,718.392,20,21
12,693.972,20,21
13,658.766,20,21
14,667.873,20,21
15,663.585,20,21
16,668.627,20,21
17,697.025,20,21
18,770.685,20,21
19,838.438,20,21
20,840.071,20,21
21,819.748,20,21
22,789.066,20,21
23,761.178,20,21
24,748.318,20,21
1,707.178,20,22
2,667.739,20,22
3,639.798,20,22
4,631.692,20,22
5,633.717,20,22
6,651.364,20,22
7,679.766,20,22
8,720.558,20,22
9,791.404,20,22
10,830.753,20,22
11,798.977,20,22
12,772.685,20,22
13,768.432,20,22
14,790.381,20,22
15,788.679,20,22
16,787.089,20,22
17,788.205,20,22
18,796.796,20,22
19,795.27,20,22
20,781.273,20,22
21,758.505,20,22
22,739.519,20,22
23,725.485,20,22
24,717.423,20,22
1,669.261,20,23
2,631.131,20,23
3,620.95,20,23
4,610.322,20,23
5,617.285,20,23
6,632.073,20,23
7,655.906,20,23
8,685.581,20,23
9,731.959,20,23
10,756.107,20,23
11,749.559,20,23
12,717.803,20,23
13,679.598,20,23
14,682.919,20,23
15,668.72,20,23
16,655.295,20,23
17,670.804,20,23
18,712.814,20,23
19,749.276,20,23
20,752.239,20,23
21,745.768,20,23
22,732.375,20,23
23,717.304,20,23
24,716.829,20,23
1,675.058,20,24
2,640.551,20,24
3,614.258,20,24
4,602.701,20,24
5,604.648,20,24
6,621.712,20,24
7,641.624,20,24
8,653.614,20,24
9,652.16,20,24
10,607.856,20,24
11,612.885,20,24
12,609.054,20,24
13,593.699,20,24
14,578.067,20,24
15,578.316,20,24
16,594.374,20,24
17,610.997,20,24
18,658.98,20,24
19,716.557,20,24
20,717.74,20,24
21,709.173,20,24
22,697.332,20,24
23,684.51,20,24
24,688.589,20,24
1,637.28,20,25
2,603.067,20,25
3,579.508,20,25
4,563.423,20,25
5,562.794,20,25
6,578.228,20,25
7,607.983,20,25
8,630.913,20,25
9,599.181,20,25
10,550.109,20,25
11,540.95,20,25
12,532.64,20,25
13,525.294,20,25
14,524.698,20,25
15,546.82,20,25
16,601.858,20,25
17,631.753,20,25
18,649.487,20,25
19,674.891,20,25
20,678.265,20,25
21,676.327,20,25
22,671.366,20,25
23,669.435,20,25
24,670.342,20,25
1,641.746,20,26
2,607.642,20,26
3,589.825,20,26
4,584.926,20,26
5,586.813,20,26
6,598.738,20,26
7,616.487,20,26
8,628.179,20,26
9,628.427,20,26
10,597.44,20,26
11,585.758,20,26
12,582.956,20,26
13,592.344,20,26
14,598.354,20,26
15,610.311,20,26
16,615.719,20,26
17,651.703,20,26
18,691.584,20,26
19,724.385,20,26
20,725.141,20,26
21,717.777,20,26
22,704.826,20,26
23,699.254,20,26
24,699.73,20,26
1,652.217,20,27
2,620.065,20,27
3,599.573,20,27
4,591.642,20,27
5,589.998,20,27
6,601.572,20,27
7,621.4,20,27
8,634.467,20,27
9,668.744,20,27
10,702.908,20,27
11,711.16,20,27
12,702.263,20,27
13,697.44,20,27
14,711.914,20,27
15,675.601,20,27
16,645.328,20,27
17,670.304,20,27
18,720.115,20,27
19,765.788,20,27
20,767.419,20,27
21,756.485,20,27
22,734.521,20,27
23,717.668,20,27
24,710.044,20,27
1,673.53,20,28
2,641.899,20,28
3,619.518,20,28
4,612.123,20,28
5,612.792,20,28
6,629.247,20,28
7,655.891,20,28
8,693.517,20,28
9,751.452,20,28
10,754.336,20,28
11,740.268,20,28
12,725.547,20,28
13,700.57,20,28
14,705.636,20,28
15,701.252,20,28
16,699.926,20,28
17,704.054,20,28
18,743.567,20,28
19,801.272,20,28
20,804.473,20,28
21,791.969,20,28
22,764.161,20,28
23,737.879,20,28
24,733.88,20,28
1,687.111,20,29
2,650.664,20,29
3,640.06,20,29
4,628.305,20,29
5,638.157,20,29
6,661.99,20,29
7,688.565,20,29
8,724.113,20,29
9,744.438,20,29
10,719.399,20,29
11,721.363,20,29
12,712.758,20,29
13,673.861,20,29
14,683.494,20,29
15,689.661,20,29
16,698.024,20,29
17,713.487,20,29
18,768.924,20,29
19,825.936,20,29
20,821.7,20,29
21,798.856,20,29
22,781.791,20,29
23,759.096,20,29
24,748.483,20,29
1,704.592,20,30
2,678.463,20,30
3,666.916,20,30
4,659.311,20,30
5,662.746,20,30
6,676.69,20,30
7,679.713,20,30
8,723.508,20,30
9,757.533,20,30
10,763.244,20,30
11,761.35,20,30
12,750.263,20,30
13,714.397,20,30
14,714.821,20,30
15,709.233,20,30
16,717.011,20,30
17,743.279,20,30
18,807.433,20,30
19,849.691,20,30
20,840.478,20,30
21,814.584,20,30
22,792.496,20,30
23,781.57,20,30
24,780.307,20,30
1,738.793,20,31
2,698.635,20,31
3,669.71,20,31
4,657.758,20,31
5,659.257,20,31
6,672.665,20,31
7,696.732,20,31
8,731.751,20,31
9,792.144,20,31
10,778.357,20,31
11,756.463,20,31
12,746.426,20,31
13,718.592,20,31
14,723.003,20,31
15,718.34,20,31
16,718.696,20,31
17,738.569,20,31
18,800.714,20,31
19,861.817,20,31
20,857.185,20,31
21,838.212,20,31
22,814.504,20,31
23,802.099,20,31
24,801.648,20,31
1,764.583,20,32
2,732.792,20,32
3,710.716,20,32
4,695.197,20,32
5,695.074,20,32
6,710.873,20,32
7,727.431,20,32
8,740.53,20,32
9,707.981,20,32
10,643.4,20,32
11,641.984,20,32
12,629.616,20,32
13,608.176,20,32
14,607.11,20,32
15,602.802,20,32
16,606.716,20,32
17,630.952,20,32
18,708.596,20,32
19,800.754,20,32
20,813.66,20,32
21,798.425,20,32
22,782.445,20,32
23,775.395,20,32
24,771.003,20,32
1,739.845,20,33
2,706.9,20,33
3,685.592,20,33
4,676.98,20,33
5,679.291,20,33
6,691.798,20,33
7,702.939,20,33
8,712.646,20,33
9,676.83,20,33
10,605.16,20,33
11,595.256,20,33
12,578.625,20,33
13,569.338,20,33
14,567.348,20,33
15,578.514,20,33
16,584.758,20,33
17,604.972,20,33
18,674.405,20,33
19,780.045,20,33
20,809.502,20,33
21,808.692,20,33
22,792.057,20,33
23,779.774,20,33
24,774.798,20,33
1,735.902,20,34
2,705.214,20,34
3,681.767,20,34
4,671.492,20,34
5,668.466,20,34
6,677.28,20,34
7,701.03,20,34
8,738.51,20,34
9,761.022,20,34
10,737.985,20,34
11,748.902,20,34
12,736.369,20,34
13,698.896,20,34
